4.472135955
11.1803398875
(4, 47, 47.16990566028302)
(4, 48, 48.16637831516918)
(4, 49, 49.16299421312742)
(4, 50, 50.15974481593781)
(4, 51, 51.15662224971465)
(4, 52, 52.15361924162119)
(4, 53, 53.150729063673246)
(4, 54, 54.147945482723536)
(4, 55, 55.14526271584895)
(4, 56, 56.142675390472796)
(4, 57, 57.14017850864661)
(4, 58, 58.137767414994535)
(4, 59, 59.135437767890075)
(4, 60, 60.13318551349163)
(4, 61, 61.1310068623117)
(4, 62, 62.12889826803627)
(4, 63, 63.12685640834652)
(4, 64, 64.1248781675256)
(4, 65, 65.12296062065974)
(4, 66, 66.12110101926616)
(4, 67, 67.11929677819934)
(4, 68, 68.11754546370561)
(4, 69, 69.1158447825099)
(4, 70, 70.11419257183242)
(4, 71, 71.11258679024411)
(4, 72, 72.11102550927978)
(4, 73, 73.10950690573696)
(4, 74, 74.10802925459562)
(4, 75, 75.1065909225016)
(4, 76, 76.10519036176179)
(4, 77, 77.10382610480494)
(4, 78, 78.10249675906654)
(4, 79, 79.1012010022604)
(4, 80, 80.09993757800315)
(4, 81, 81.09870529176159)
(4, 82, 82.09750300709517)
(4, 83, 83.09632964216891)
(4, 84, 84.09518416651456)
(4, 85, 85.09406559801923)
(4, 86, 86.09297300012354)
(4, 87, 87.09190547921202)
(4, 88, 88.09086218218096)
(4, 89, 89.08984229416954)
(4, 90, 90.08884503644167)
(4, 91, 91.08786966440702)
(4, 92, 92.0869154657707)
(4, 93, 93.08598175880189)
(4, 94, 94.08506789071261)
(4, 95, 95.08417323613851)
(4, 96, 96.08329719571451)
(4, 97, 97.082439194738)
(4, 98, 98.08159868191383)
(4, 99, 99.08077512817509)
(5, 0, 5.0)
(5, 1, 5.0990195135927845)
(5, 2, 5.385164807134504)
(5, 3, 5.830951894845301)
(5, 4, 6.4031242374328485)
(5, 5, 7.0710678118654755)
(5, 6, 7.810249675906654)
(5, 7, 8.602325267042627)
(5, 8, 9.433981132056603)
(5, 9, 10.295630140987)
(5, 10, 11.180339887498949)
(5, 11, 12.083045973594572)
(5, 12, 13.0)
(5, 13, 13.92838827718412)
(5, 14, 14.866068747318506)
(5, 15, 15.811388300841896)
(5, 16, 16.76305461424021)
(5, 17, 17.72004514666935)
(5, 18, 18.681541692269406)
(5, 19, 19.6468827043885)
(5, 20, 20.615528128088304)
(5, 21, 21.587033144922902)
(5, 22, 22.561028345356956)
(5, 23, 23.53720459187964)
(5, 24, 24.515301344262525)
(5, 25, 25.495097567963924)
(5, 26, 26.476404589747453)
(5, 27, 27.459060435491963)
(5, 28, 28.442925306655784)
(5, 29, 29.427877939124322)
(5, 30, 30.4138126514911)
(5, 31, 31.400636936215164)
(5, 32, 32.38826948140329)
(5, 33, 33.37663853655727)
(5, 34, 34.36568055487916)
(5, 35, 35.35533905932738)
(5, 36, 36.345563690772494)
(5, 37, 37.33630940518894)
(5, 38, 38.3275357934736)
(5, 39, 39.319206502675)
(5, 40, 40.311288741492746)
(5, 41, 41.30375285612676)
(5, 42, 42.2965719651132)
(5, 43, 43.289721643826724)
(5, 44, 44.28317965096906)
(5, 45, 45.27692569068709)
(5, 46, 46.2709412050371)
(5, 47, 47.265209192385896)
(5, 48, 48.25971404805462)
(5, 49, 49.25444142409901)
(5, 50, 50.24937810560445)
(5, 51, 51.24451190127583)
(5, 52, 52.23983154643591)
(5, 53, 53.23532661682466)
(5, 54, 54.230987451824994)
(5, 55, 55.226805085936306)
(5, 56, 56.22277118748239)
(5, 57, 57.21887800367987)
(5, 58, 58.215118311311535)
(5, 59, 59.21148537234985)
(5, 60, 60.207972893961475)
(5, 61, 61.204574992397426)
(5, 62, 62.20128616033595)
(5, 63, 63.198101237299845)
(5, 64, 64.19501538281614)
(5, 65, 65.19202405202648)
(5, 66, 66.18912297349165)
(5, 67, 67.1863081289633)
(5, 68, 68.18357573492314)
(5, 69, 69.18092222571191)
(5, 70, 70.178344238091)
(5, 71, 71.17583859709698)
(5, 72, 72.17340230306452)
(5, 73, 73.17103251970687)
(5, 74, 74.16872656315464)
(5, 75, 75.16648189186454)
(5, 76, 76.16429609731846)
(5, 77, 77.1621668954417)
(5, 78, 78.16009211867653)
(5, 79, 79.1580697086532)
(5, 80, 80.15609770940699)
(5, 81, 81.15417426109393)
(5, 82, 82.15229759416349)
(5, 83, 83.15046602394962)
(5, 84, 84.1486779456457)
(5, 85, 85.14693182963201)
(5, 86, 86.14522621712709)
(5, 87, 87.14355971613737)
(5, 88, 88.14193099768123)
(5, 89, 89.1403387922662)
(5, 90, 90.13878188659973)
(5, 91, 91.13725912051558)
(5, 92, 92.13576938409967)
(5, 93, 93.13431161500041)
(5, 94, 94.13288479590966)
(5, 95, 95.13148795220224)
(5, 96, 96.13012014972206)
(5, 97, 97.12878049270464)
(5, 98, 98.12746812182611)
(5, 99, 99.12618221237011)
(6, 0, 6.0)
(6, 1, 6.082762530298219)
(6, 2, 6.324555320336759)
(6, 3, 6.708203932499369)
(6, 4, 7.211102550927978)
(6, 5, 7.810249675906654)
(6, 6, 8.48528137423857)
(6, 7, 9.219544457292887)
(6, 8, 10.0)
(6, 9, 10.816653826391969)
(6, 10, 11.661903789690601)
(6, 11, 12.529964086141668)
(6, 12, 13.416407864998739)
(6, 13, 14.317821063276353)
(6, 14, 15.231546211727817)
(6, 15, 16.15549442140351)
(6, 16, 17.08800749063506)
(6, 17, 18.027756377319946)
(6, 18, 18.973665961010276)
(6, 19, 19.924858845171276)
(6, 20, 20.8806130178211)
(6, 21, 21.840329667841555)
(6, 22, 22.80350850198276)
(6, 23, 23.769728648009426)
(6, 24, 24.73863375370596)
(6, 25, 25.709920264364882)
(6, 26, 26.68332812825267)
(6, 27, 27.65863337187866)
(6, 28, 28.635642126552707)
(6, 29, 29.614185789921695)
(6, 30, 30.59411708155671)
(6, 31, 31.575306807693888)
(6, 32, 32.55764119219941)
(6, 33, 33.54101966249684)
(6, 34, 34.52535300326414)
(6, 35, 35.510561809129406)
(6, 36, 36.49657518178932)
(6, 37, 37.48332962798263)
(6, 38, 38.47076812334269)
(6, 39, 39.45883931389772)
(6, 40, 40.44749683231337)
(6, 41, 41.43669871020132)
(6, 42, 42.42640687119285)
(6, 43, 43.41658669218482)
(6, 44, 44.40720662234904)
(6, 45, 45.39823785126467)
(6, 46, 46.389654018972806)
(6, 47, 47.38143096192854)
(6, 48, 48.373546489791295)
(6, 49, 49.36598018878993)
(6, 50, 50.35871324805669)
(6, 51, 51.35172830587107)
(6, 52, 52.3450093132096)
(6, 53, 53.33854141237835)
(6, 54, 54.3323108288245)
(6, 55, 55.326304774492215)
(6, 56, 56.32051136131489)
(6, 57, 57.3149195236284)
(6, 58, 58.309518948453004)
(6, 59, 59.30430001273095)
(6, 60, 60.29925372672534)
(6, 61, 61.29437168288782)
(6, 62, 62.289646009589745)
(6, 63, 63.28506932918696)
(6, 64, 64.28063471995279)
(6, 65, 65.27633568147036)
(6, 66, 66.27216610312357)
(6, 67, 67.26812023536856)
(6, 68, 68.26419266350405)
(6, 69, 69.26037828369117)
(6, 70, 70.25667228100119)
(6, 71, 71.25307010929424)
(6, 72, 72.24956747275377)
(6, 73, 73.24616030891995)
(6, 74, 74.24284477308234)
(6, 75, 75.23961722390672)
(6, 76, 76.23647421018367)
(6, 77, 77.23341245859851)
(6, 78, 78.23042886243178)
(6, 79, 79.22752047110903)
(6, 80, 80.22468448052632)
(6, 81, 81.2219182240853)
(6, 82, 82.21921916437786)
(6, 83, 83.21658488546619)
(6, 84, 84.2140130857092)
(6, 85, 85.21150157109074)
(6, 86, 86.20904824900923)
(6, 87, 87.20665112249179)
(6, 88, 88.20430828479978)
(6, 89, 89.20201791439474)
(6, 90, 90.19977827023745)
(6, 91, 91.19758768739445)
(6, 92, 92.19544457292888)
(6, 93, 93.1933474020544)
(6, 94, 94.19129471453293)
(6, 95, 95.1892851112981)
(6, 96, 96.18731725128839)
(6, 97, 97.18538984847466)
(6, 98, 98.18350166906862)
(6, 99, 99.18165152889924)
(7, 0, 7.0)
(7, 1, 7.0710678118654755)
(7, 2, 7.280109889280518)
(7, 3, 7.615773105863909)
(7, 4, 8.06225774829855)
(7, 5, 8.602325267042627)
(7, 6, 9.219544457292887)
(7, 7, 9.899494936611665)
(7, 8, 10.63014581273465)
(7, 9, 11.40175425099138)
(7, 10, 12.206555615733702)
(7, 11, 13.038404810405298)
(7, 12, 13.892443989449804)
(7, 13, 14.7648230602334)
(7, 14, 15.652475842498529)
(7, 15, 16.55294535724685)
(7, 16, 17.46424919657298)
(7, 17, 18.384776310850235)
(7, 18, 19.313207915827967)
(7, 19, 20.248456731316587)
(7, 20, 21.18962010041709)
(7, 21, 22.135943621178654)
(7, 22, 23.08679276123039)
(7, 23, 24.041630560342615)
(7, 24, 25.0)
(7, 25, 25.96150997149434)
(7, 26, 26.92582403567252)
(7, 27, 27.892651361962706)
(7, 28, 28.861739379323623)
(7, 29, 29.832867780352597)
(7, 30, 30.805843601498726)
(7, 31, 31.78049716414141)
(7, 32, 32.7566787083184)
(7, 33, 33.734255586866)
(7, 34, 34.713109915419565)
(7, 35, 35.6931365951495)
(7, 36, 36.6742416417845)
(7, 37, 37.656340767525464)
(7, 38, 38.63935817272331)
(7, 39, 39.6232255123179)
(7, 40, 40.607881008493905)
(7, 41, 41.593268686170845)
(7, 42, 42.579337712087536)
(7, 43, 43.56604182158393)
(7, 44, 44.553338819890925)
(7, 45, 45.5411901469428)
(7, 46, 46.52956049652737)
(7, 47, 47.51841748206689)
(7, 48, 48.507731342539614)
(7, 49, 49.49747468305833)
(7, 50, 50.48762224545735)
(7, 51, 51.478150704935004)
(7, 52, 52.46903848937962)
(7, 53, 53.46026561849464)
(7, 54, 54.45181356024793)
(7, 55, 55.44366510251645)
(7, 56, 56.43580423808985)
(7, 57, 57.42821606144492)
(7, 58, 58.42088667591412)
(7, 59, 59.413803110051795)
(7, 60, 60.40695324215582)
(7, 61, 61.40032573203501)
(7, 62, 62.39390995922599)
(7, 63, 63.387695966961914)
(7, 64, 64.38167441127949)
(7, 65, 65.37583651472461)
(7, 66, 66.37017402418047)
(7, 67, 67.36467917239716)
(7, 68, 68.3593446428504)
(7, 69, 69.35416353759881)
(7, 70, 70.34912934784623)
(7, 71, 71.34423592694787)
(7, 72, 72.3394774656273)
(7, 73, 73.33484846919642)
(7, 74, 74.33034373659252)
(7, 75, 75.32595834106593)
(7, 76, 76.32168761236873)
(7, 77, 77.31752712031083)
(7, 78, 78.31347265956222)
(7, 79, 79.30952023559341)
(7, 80, 80.30566605165541)
(7, 81, 81.30190649671138)
(7, 82, 82.29823813423954)
(7, 83, 83.2946576918352)
(7, 84, 84.29116205154607)
(7, 85, 85.28774824088158)
(7, 86, 86.28441342444185)
(7, 87, 87.28115489611719)
(7, 88, 88.2779700718135)
(7, 89, 89.27485648266257)
(7, 90, 90.27181176868004)
(7, 91, 91.26883367283708)
(7, 92, 92.26592003551474)
(7, 93, 93.26306878931231)
(7, 94, 94.26027795418386)
(7, 95, 95.25754563287887)
(7, 96, 96.25487000666512)
(7, 97, 97.25224933131366)
(7, 98, 98.2496819333274)
(7, 99, 99.24716620639605)
(8, 0, 8.0)
(8, 1, 8.06225774829855)
(8, 2, 8.246211251235321)
(8, 3, 8.54400374531753)
(8, 4, 8.94427190999916)
(8, 5, 9.433981132056603)
(8, 6, 10.0)
(8, 7, 10.63014581273465)
(8, 8, 11.313708498984761)
(8, 9, 12.041594578792296)
(8, 10, 12.806248474865697)
(8, 11, 13.601470508735444)
(8, 12, 14.422205101855956)
(8, 13, 15.264337522473747)
(8, 14, 16.1245154965971)
(8, 15, 17.0)
(8, 16, 17.88854381999832)
(8, 17, 18.788294228055936)
(8, 18, 19.697715603592208)
(8, 19, 20.615528128088304)
(8, 20, 21.540659228538015)
(8, 21, 22.47220505424423)
(8, 22, 23.40939982143925)
(8, 23, 24.351591323771842)
(8, 24, 25.298221281347036)
(8, 25, 26.248809496813376)
(8, 26, 27.202941017470888)
(8, 27, 28.160255680657446)
(8, 28, 29.120439557122072)
(8, 29, 30.083217912982647)
(8, 30, 31.04834939252005)
(8, 31, 32.01562118716424)
(8, 32, 32.984845004941285)
(8, 33, 33.95585369269929)
(8, 34, 34.92849839314596)
(8, 35, 35.90264614203248)
(8, 36, 36.87817782917155)
(8, 37, 37.8549864614954)
(8, 38, 38.8329756778952)
(8, 39, 39.81205847478876)
(8, 40, 40.792156108742276)
(8, 41, 41.773197148410844)
(8, 42, 42.7551166528639)
(8, 43, 43.73785545725808)
(8, 44, 44.721359549995796)
(8, 45, 45.70557952810576)
(8, 46, 46.69047011971501)
(8, 47, 47.67598976424087)
(8, 48, 48.662100242385755)
(8, 49, 49.64876634922564)
(8, 50, 50.635955604688654)
(8, 51, 51.62363799656123)
(8, 52, 52.61178575186362)
(8, 53, 53.600373133029585)
(8, 54, 54.589376255824725)
(8, 55, 55.57877292636101)
(8, 56, 56.568542494923804)
(8, 57, 57.55866572463264)
(8, 58, 58.54912467321779)
(8, 59, 59.53990258641679)
(8, 60, 60.530983801686226)
(8, 61, 61.5223536610881)
(8, 62, 62.51399843235114)
(8, 63, 63.50590523722971)
(8, 64, 64.4980619863884)
(8, 65, 65.49045732013177)
(8, 66, 66.48308055437865)
(8, 67, 67.47592163134935)
(8, 68, 68.46897107449476)
(8, 69, 69.46221994724903)
(8, 70, 70.45565981523414)
(8, 71, 71.449282711585)
(8, 72, 72.44308110509934)
(8, 73, 73.43704787094863)
(8, 74, 74.43117626371358)
(8, 75, 75.4254598925323)
(8, 76, 76.4198926981712)
(8, 77, 77.41446893184762)
(8, 78, 78.40918313565064)
(8, 79, 79.40403012442127)
(8, 80, 80.39900496896712)
(8, 81, 81.39410298049853)
(8, 82, 82.38931969618392)
(8, 83, 83.38465086573187)
(8, 84, 84.38009243891595)
(8, 85, 85.37564055396598)
(8, 86, 86.37129152675674)
(8, 87, 87.36704184073076)
(8, 88, 88.36288813749809)
(8, 89, 89.35882720806042)
(8, 90, 90.35485598461214)
(8, 91, 91.35097153287424)
(8, 92, 92.34717104492157)
(8, 93, 93.34345183246653)
(8, 94, 94.33981132056604)
(8, 95, 95.33624704172071)
(8, 96, 96.33275663033837)
(8, 97, 97.32933781753577)
(8, 98, 98.32598842625484)
(8, 99, 99.32270636667126)
(9, 0, 9.0)
(9, 1, 9.055385138137417)
